statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;4_variable_code;4_variable_label;4_variable_attribute_code;4_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,3;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;0,1886;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,1402;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,1499;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-ID;2 000 bis unter 20 000 MWh;0,2055;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,3142;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IC;500 bis unter 2 000 MWh;0,0967;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-ID;2 000 bis unter 20 000 MWh;0,2439;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,2232;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,1248;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,1983;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;-;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,144;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,2723;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,2485;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,2231;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,183;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;-;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;0,172;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,164;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IE;20 000 bis unter 70 000 MWh;0,1712;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,3233;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,2289;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,2012;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,2798;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,2404;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-ID;2 000 bis unter 20 000 MWh;0,1534;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IE;20 000 bis unter 70 000 MWh;0,1628;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,0644;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;0,1276;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;0,2173;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,2541;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,3903;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;-;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IC;500 bis unter 2 000 MWh;0,0885;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,1346;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,1482;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,1311;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-ID;2 000 bis unter 20 000 MWh;0,1928;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IE;20 000 bis unter 70 000 MWh;0,1267;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,1785;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,207;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,1041;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;0,2117;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;0,1215;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IE;20 000 bis unter 70 000 MWh;0,246;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IE;20 000 bis unter 70 000 MWh;0,1905;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;-;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;0,154;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IC;500 bis unter 2 000 MWh;0,2175;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,2071;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,2097;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,1114;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IE;20 000 bis unter 70 000 MWh;0,1093;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,3293;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IE;20 000 bis unter 70 000 MWh;0,1759;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,2124;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-ID;2 000 bis unter 20 000 MWh;0,173;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,3958;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
